ensemblID,ctrl_0000,low_0045,low_0090,low_0180,low_0360,low_0720,low_1440,high_0045,high_0090,high_0180,high_0360,high_0720,high_1440,geneID
ENSG00000149136,1,0.981683541,0.972963702,0.904319041,0.893550416,0.827131096,0.738095466,1.011372676,1.014209206,0.947138959,0.819124663,0.670791749,0.494375484,SSRP1
ENSG00000078237,1,0.98567718,0.993725732,0.96478501,0.951637223,0.740784643,0.873141433,0.976205154,0.982513908,1.162875474,0.940755393,0.745866464,0.663058298,TIGAR
ENSG00000168005,1,0.812683956,1.038336545,1.560731319,0.844628295,0.651878764,0.89456811,0.796131784,0.891096056,1.241337617,0.764664899,0.691112291,1.001330509,C11orf84
ENSG00000104889,1,0.872418172,0.887606465,0.989442792,0.972795729,0.769209053,0.78408578,0.860868249,0.868940313,0.862750803,0.843970697,0.674815537,0.525305884,RNASEH2A
ENSG00000139354,1,1.075278768,0.879334444,0.74156978,1.069894105,1.117895031,0.444184406,0.95494723,0.844452332,0.798307583,1.084955222,1.120965749,0.330465895,GAS2L3
ENSG00000173451,1,0.805147733,0.89802734,1.077931157,1.50415257,1.904059342,1.369886887,0.898724188,1.005721275,1.321104828,1.708727419,2.204338366,1.644526765,THAP2
ENSG00000105556,1,0.96413114,1.071261818,1.100835945,0.884195332,0.745477894,0.839648015,0.916128181,0.813249392,0.868500272,0.741303147,0.670684583,0.879372167,MIER2
ENSG00000171848,1,1.06529003,0.934410722,0.774530896,0.703109907,0.401337806,0.237751202,1.008153778,1.009476132,0.902386737,0.627508249,0.288695091,0.101742418,RRM2
ENSG00000146067,1,1.01938764,1.076911265,1.475566612,1.523962102,1.462761987,1.065762967,0.942849486,0.91287651,1.270215202,1.633372583,2.004029998,1.542875553,FAM193B
ENSG00000132635,1,0.923594966,1.032931871,1.174080679,1.213983241,1.448670129,1.626589893,0.969581511,0.835660352,0.892431392,1.161710564,1.488629998,1.51684761,PCED1A
ENSG00000182208,1,1.002461245,1.261842626,1.609411355,1.283693381,1.1519463,1.575852343,1.067565029,1.030432891,1.207723321,1.312728744,1.395675266,2.348683426,MOB2
ENSG00000146083,1,1.072609535,1.279344915,0.898318861,1.215072874,1.356641715,1.753715394,1.062044696,1.088840899,0.730912121,1.199035704,1.440651695,2.325273322,RNF44
ENSG00000187790,1,0.982188629,0.850764122,1.106067224,0.996157151,0.817571079,0.676915563,0.892953428,0.813560819,1.143384567,1.059984979,0.799361554,0.456837991,FANCM
ENSG00000180834,1,0.849047584,1.068699764,0.803147342,0.860032316,0.59975036,0.980469964,1.076148086,1.047737092,0.993755901,0.652726133,0.438112323,0.754299444,MAP6D1
ENSG00000142528,1,0.996454299,1.03567232,1.032139259,0.983094191,0.883609788,0.798332871,0.982051133,0.898065011,1.059610461,0.832418231,0.665521913,0.583476575,ZNF473
ENSG00000164078,1,0.823759544,0.801814481,1.13634056,1.258063556,1.406407364,0.754070772,0.805954572,0.666033481,0.888072558,1.335024557,1.559398699,0.816246421,MST1R
ENSG00000006695,1,1.069051787,0.956780372,0.831197529,0.985952479,1.071866057,0.969375542,1.070656145,1.03957218,0.84432534,0.865134694,0.778375458,0.541840583,COX10
ENSG00000105732,1,0.864990803,1.207619721,1.018708267,0.76074852,0.829759682,1.184357968,0.914202496,1.07544695,0.917673939,0.647659434,0.684310309,1.086205405,ZNF574
ENSG00000186185,1,0.940054215,1.139158843,1.380407732,1.160940731,0.776988048,0.410143286,0.87118111,0.996645518,1.102229768,1.15121849,0.853680623,0.331375282,KIF18B
ENSG00000171724,1,0.948504228,0.899900665,0.771437683,1.068929613,0.724139011,0.875449006,1.079668787,0.988679053,0.797040122,0.828924126,0.650021162,0.511496191,VAT1L
ENSG00000008517,1,0.708200643,0.97989771,0.931563239,1.188096667,1.192382078,1.257516683,0.942450642,1.027150107,1.08812218,1.143086582,1.213371935,2.308512524,IL32
ENSG00000088854,1,1.118815393,0.932072992,1.056591278,1.418654368,1.606385657,1.781419487,1.088299926,1.067793348,0.992881769,1.647413635,2.323754841,2.897856075,C20orf194
ENSG00000134324,1,1.002780561,1.111600322,0.817280415,0.851551268,0.752792217,0.89790136,0.962110316,1.035721889,0.690920887,0.779446011,0.643338719,0.787726368,LPIN1
ENSG00000138442,1,1.007331262,1.038165364,0.897117828,0.87718531,0.972592598,1.042627021,0.972638172,1.075674968,0.869224043,0.860184119,0.744092249,0.63206106,WDR12
ENSG00000183401,1,1.334173755,1.493701712,1.494174439,1.399005038,3.046984122,3.94203084,1.418877445,1.188159281,1.099388674,1.446941136,3.305818353,5.013174429,CCDC159
ENSG00000087502,1,1.013400944,1.024909427,1.002705261,1.024899504,0.840923883,0.887029361,1.027108944,1.121349895,1.126648852,0.929034073,0.705581721,0.669428958,ERGIC2
ENSG00000158480,1,0.976037267,1.002741625,1.170080666,0.887025683,0.748428811,0.966529681,0.935307839,1.176869092,1.076856562,0.754779993,0.640243996,0.770448985,SPATA2
ENSG00000170006,1,1.054429233,0.933259032,1.037588097,1.993963145,2.101319861,1.08743293,1.110619601,1.116163863,1.228147639,2.290039189,2.509927532,1.412896493,TMEM154
ENSG00000235162,1,0.993415167,1.030845357,1.050097986,1.09588324,0.889891712,0.578761978,1.084028927,1.100533031,1.187684818,1.144110775,1.072681708,0.803088774,C12orf75
ENSG00000142273,1,0.757123486,0.940562312,0.893829845,0.970055361,0.780995941,0.894965959,0.791755505,0.81993512,0.738530208,0.673233965,0.656171233,0.748988623,CBLC
ENSG00000134709,1,1.026781785,0.807931216,0.781186573,0.731249068,0.686180173,0.970263051,0.99173956,0.90752813,0.89962122,0.69950256,0.4345098,0.518549496,HOOK1
ENSG00000057294,1,1.026566603,1.002352118,0.743543105,0.895824894,0.918110031,0.741526299,0.975395148,0.989930456,0.697483323,0.787306373,0.670820038,0.43943893,PKP2
ENSG00000158552,1,1.010207368,1.367506116,1.703051297,1.49761775,1.423161684,1.441118538,1.052596799,1.206176513,1.491834121,1.59636097,1.737518272,1.976875749,ZFAND2B
ENSG00000120471,1,1.239788724,1.122465023,3.748975481,2.706529698,1.713226714,0.92424093,1.510251252,1.452773876,5.11523016,7.205590502,12.06507519,12.23127206,TP53AIP1
ENSG00000148840,1,1.069954037,0.996358271,0.75744154,0.676680208,0.726375198,0.873173731,1.029753415,0.944201364,0.706608758,0.56078682,0.5406374,0.630601155,PPRC1
ENSG00000072571,1,0.983448347,0.897531452,0.852315454,0.964355,1.105752012,0.519086019,0.857465185,0.878799611,0.89996075,1.05437364,1.173031187,0.480901017,HMMR
ENSG00000222009,1,0.964952333,1.357101275,1.690619068,1.89274089,1.539175812,0.701634093,0.866826391,1.357848861,1.686066306,2.296466214,2.266598689,1.311261643,BTBD19
ENSG00000179335,1,1.085762185,1.344977188,1.488601892,1.22081336,1.162365786,1.393982354,1.026142014,1.186788448,1.46164001,1.19158062,1.269703939,1.734026534,CLK3
ENSG00000147679,1,1.101765319,0.959200374,0.824031314,0.847986313,1.004080665,1.024249977,1.088462536,1.065317674,0.880900792,0.771438515,0.667331918,0.678085806,UTP23
ENSG00000111684,1,1.036351182,1.086578297,1.153134595,1.018643306,0.791147632,0.767998755,1.009779168,1.052583949,1.107094924,1.056593121,0.766092009,0.612681801,LPCAT3
ENSG00000120662,1,0.928553673,0.886305539,0.904583767,0.986742087,1.070910813,1.628027907,0.908742422,0.84412495,0.933365161,1.05169467,1.277713341,1.81856681,MTRF1
ENSG00000162851,1,1.058317518,0.985296204,0.824825214,0.726100763,0.738825874,0.811600632,1.042265906,1.054398742,0.819451887,0.643714988,0.493487648,0.534257636,TFB2M
ENSG00000198015,1,1.020404879,0.916140587,0.803971355,0.898850801,0.913527342,0.892482856,1.076481777,1.054378415,0.915044451,0.842011075,0.728835084,0.583533937,MRPL42
ENSG00000180185,1,1.045726733,1.111197138,1.013850271,0.929696208,0.832025678,1.165537118,1.100202276,1.201567813,0.952761319,0.850999512,0.609305015,0.832595862,FAHD1
ENSG00000064042,1,1.111519764,1.053850293,0.875883908,0.93810923,0.924620613,0.760763201,1.098884738,1.214043951,0.972556951,0.828219036,0.578500918,0.43026186,LIMCH1
ENSG00000106266,1,1.024544711,1.129414235,0.999117319,0.818979349,0.684812386,0.829669789,0.983065859,1.039551609,0.823762522,0.771567326,0.579466073,0.852691061,SNX8
ENSG00000171346,1,0.886730289,0.773173522,0.697191905,0.677427888,0.99181926,2.126270676,0.868643997,0.698662937,0.513325084,0.411018526,0.398360358,0.404091939,KRT15
ENSG00000244754,1,0.916812171,0.889043627,1.033878244,1.399264194,1.749372679,1.814144787,0.920294092,0.889532773,1.127536255,1.477193092,1.885056722,1.912541058,N4BP2L2
ENSG00000112659,1,1.003834395,0.983246556,1.095124761,1.313098545,1.639762931,2.053138231,0.864159124,0.831045111,0.963777091,1.299883331,1.879738315,2.297038601,CUL9
ENSG00000134569,1,0.955266375,0.902998397,1.054650925,0.75165163,0.589351617,0.834045815,0.997427454,0.854029139,0.989254828,0.74428399,0.52034954,0.640814694,LRP4
ENSG00000152193,1,0.92649854,0.929578421,0.955774321,0.793146401,0.798267598,0.857443887,0.874831572,0.926846181,1.045446213,0.781711387,0.653276577,0.690197738,RNF219
ENSG00000099290,1,1.054198447,1.21817808,1.156128929,1.058398003,0.904172397,1.382233698,1.027577852,1.06908353,1.06620023,1.147086113,0.956336064,1.739215083,FAM21A
ENSG00000130204,1,1.05974901,1.108648873,1.015800684,0.748787454,0.51704728,0.626283664,1.022169622,1.010119933,0.867321884,0.640950809,0.34199243,0.318075013,TOMM40
ENSG00000149577,1,0.984403061,0.958626211,1.176672541,1.171327445,1.252935525,1.514845134,0.972307889,0.886533351,1.088400908,1.128649465,1.385597394,1.646068554,SIDT2
ENSG00000257093,1,1.017924886,0.979720747,1.401297777,1.406450306,1.269197065,1.417905702,0.945859407,0.996500278,1.637646799,1.765689392,2.350030671,2.939979738,KIAA1147
ENSG00000186470,1,0.931244303,0.879991571,0.911793409,1.128733746,1.021744752,0.982586376,0.86795738,0.775382589,0.747913928,0.939545072,0.71985728,0.640054967,BTN3A2
ENSG00000240230,1,1.142644225,1.384644288,1.223975627,1.222865202,1.462377301,1.314584238,1.132470381,1.433139732,1.052621632,1.163608413,1.694644732,1.488909191,COX19
ENSG00000205464,1,0.893473072,0.9237312,1.19801041,1.512553841,2.512718855,2.794561382,0.820194309,0.84994074,0.953689378,1.63573411,2.807473448,2.430964821,ATP6AP1L
ENSG00000109618,1,1.035145516,1.402770507,1.111583198,1.778163756,2.547855837,2.075513957,1.032636485,1.455534528,1.151604787,2.08568269,2.530350375,2.194780269,SEPSECS
ENSG00000116741,1,1.79746892,0.703552248,0.801839286,0.518788933,0.396833236,0.74289555,1.775681532,0.733770867,0.982144878,0.580861637,0.41771737,1.52668844,RGS2
ENSG00000153015,1,0.930071628,0.91992715,0.817232856,0.917593155,1.072284844,0.867360144,0.992215787,0.965984811,0.88754132,0.872026202,0.906038745,0.648100651,CWC27
ENSG00000100216,1,0.951604669,0.918561098,0.904999718,0.93528154,0.728764169,0.75851221,1.090962656,1.094101823,0.932734579,0.737455286,0.459059383,0.454073112,TOMM22
ENSG00000069869,1,1.125619273,1.049149914,1.186951326,1.406654955,1.54247333,1.051264421,1.065774991,1.108437241,1.351282191,1.626280765,1.834648177,1.535935436,NEDD4
ENSG00000144591,1,0.950554549,0.951868855,1.538660131,1.214858519,1.061233701,1.174135306,0.910085656,0.838936047,1.333810529,1.171069556,1.412507413,1.364615314,GMPPA
ENSG00000029639,1,0.868495542,0.94574987,0.856201072,0.832118894,0.88843927,0.79862214,0.984517987,0.8579677,0.749404162,0.782310235,0.721669684,0.464568406,TFB1M
ENSG00000132612,1,0.943314908,0.98155164,0.911576773,0.803504616,0.767740704,0.7751695,1.026379912,1.00135421,0.910645124,0.750677783,0.684739907,0.666128392,VPS4A
ENSG00000050820,1,0.832933258,1.156352491,1.263708591,1.037122237,0.961007482,1.22534388,0.799803544,1.049616036,0.868634721,0.960413846,1.065775403,1.750581846,BCAR1
ENSG00000132821,1,1.012749196,1.227900169,1.158425289,0.972715407,1.296008713,1.638381247,1.112630246,1.219105163,0.982883907,0.766926901,1.061126674,2.23533076,VSTM2L
ENSG00000137522,1,0.972881581,0.942409962,1.20805321,1.050696074,0.922870954,0.69964142,0.937521595,0.899888746,1.102875815,1.106162577,1.067751233,0.922573915,RNF121
ENSG00000118193,1,1.068932631,1.024892483,0.955688329,1.326817466,1.39538249,0.503906127,1.039986639,1.058425272,1.01802131,1.452778011,1.528186867,0.488227747,KIF14
ENSG00000149089,1,1.090852238,0.97776027,0.948259926,1.023408667,1.077159413,0.978806969,1.084869871,1.101977834,0.959967704,0.852454391,0.784641906,0.521961232,APIP
ENSG00000135829,1,1.066238077,0.970062784,0.84267708,0.737471417,0.58674122,0.60496316,1.018121636,0.946154806,0.897422959,0.726005159,0.513043128,0.514024593,DHX9
ENSG00000100401,1,0.963511883,1.12081631,1.121116405,1.011489936,0.888165949,0.723880871,0.985301708,0.999472891,0.961371871,0.981247304,0.868795485,0.61149338,RANGAP1
ENSG00000137962,1,1.023735375,0.781119819,0.786932142,0.796701576,0.557690802,0.399756751,0.959162505,0.807035106,0.792821303,0.691513441,0.460849797,0.340896293,ARHGAP29
ENSG00000082781,1,1.108205927,1.182074819,1.42559084,1.478810638,1.454336493,1.11707926,1.032275493,1.142086129,1.389267474,1.761073943,2.322383155,2.411121332,ITGB5
ENSG00000123064,1,0.976626839,0.961332493,0.910522351,0.759291656,0.785578121,0.909472317,0.95856938,0.888395438,0.679630562,0.65392397,0.603607267,0.655478349,DDX54
ENSG00000154914,1,1.230291442,1.463151724,1.408878244,1.075570293,0.890774761,0.904883082,1.101841527,1.611194378,1.561186763,1.341735411,1.703040989,1.93574654,USP43
ENSG00000105136,1,0.877510436,1.115782531,1.245560361,1.618042834,2.037166386,1.478895065,0.789928899,1.031544363,1.244862701,1.688025481,2.054479993,1.943387926,ZNF419
ENSG00000166828,1,1.012234017,0.822969196,0.718902542,0.66450325,0.71059007,0.849324541,0.926250583,0.688291728,0.459813997,0.448494422,0.280869891,0.427701194,SCNN1G
ENSG00000028203,1,1.06209523,1.076010427,1.071550235,1.365088726,1.426007131,0.870960693,1.024925757,1.155746964,1.14402677,1.45079133,1.549251457,0.960143899,VEZT
ENSG00000138495,1,1.059262785,1.097428921,1.287119722,1.07987521,0.860330679,0.82817747,1.070187303,1.116371527,1.124271159,1.05869785,0.728098482,0.597577549,COX17
ENSG00000169992,1,1.090705231,1.095918908,1.359505664,1.330668905,1.52728478,2.573840062,1.024295375,1.081195689,1.512166197,1.824283505,2.251548368,4.720920626,NLGN2
ENSG00000132781,1,0.914065985,0.958136373,1.294845145,1.389822072,1.4498252,1.512783201,0.854678517,0.922385588,1.079897513,1.360699753,1.337522025,1.570860749,MUTYH
ENSG00000104835,1,0.956183365,1.193799137,0.893359157,0.873798866,0.714217097,1.070198504,1.02054307,0.960181592,0.741223506,0.920198458,0.559801597,0.755938604,SARS2
ENSG00000134262,1,0.979633255,1.001769554,0.924401054,0.902463664,0.846029488,0.827297606,0.968230515,0.878708076,0.830773487,0.924777482,0.814677034,0.658887861,AP4B1
ENSG00000163874,1,1.539918639,1.64761909,1.105457678,1.21001806,1.180845845,0.924505928,1.845577995,1.5757314,0.76267796,1.337670236,1.321369057,1.016857818,ZC3H12A
ENSG00000102038,1,1.018848713,1.006048039,0.807702889,0.990904744,1.260200279,1.077000919,1.026450917,1.100585137,0.92744817,1.037779384,1.454563723,1.794248931,SMARCA1
ENSG00000197498,1,0.90353113,0.893275304,0.771448252,0.798477485,0.798281404,0.734550559,1.034946064,0.932570742,0.900829166,0.697956012,0.583877084,0.402618053,RPF2
ENSG00000170465,1,0.849098093,0.49076917,0.665719683,0.461367931,1.288107088,2.096514718,1.240383696,1.132582047,0.955111149,0.443062943,0.605357407,1.396441966,KRT6C
ENSG00000059769,1,1.088163353,1.124104647,1.204174422,1.066033147,1.094001251,1.053674245,1.00928411,1.093210011,1.234808248,1.088391424,0.87730112,0.643642446,DNAJC25
ENSG00000107815,1,0.978977665,0.909482101,0.771928181,0.772709264,0.837371086,0.894794845,0.94315028,0.842635604,0.681251435,0.600925123,0.516108548,0.504579607,C10orf2
ENSG00000112511,1,1.012337429,1.101954171,1.423281208,1.271989327,1.173738403,1.204250205,0.966124506,0.880041598,1.213399142,1.406199365,1.532270704,1.854060101,PHF1
ENSG00000132507,1,0.949637998,0.96546907,0.903749237,0.83806604,0.723530881,0.654305676,1.032922279,1.034278216,0.886942277,0.725909491,0.549172323,0.417000526,EIF5A
ENSG00000185515,1,0.942317878,0.893840753,0.745189028,0.8062224,0.78081912,0.79850562,0.947141248,0.85104939,0.835680357,0.770194138,0.631542838,0.588311528,BRCC3
ENSG00000101311,1,1.040082608,1.160282027,1.250607101,1.333388067,1.499219795,1.046467407,1.040649015,1.639564815,1.750234581,2.400928613,3.911465329,1.953227539,FERMT1
ENSG00000235750,1,0.956053781,1.15452605,1.005373925,1.37704727,1.336173976,0.855903145,1.046187986,1.268274837,1.013777872,1.229353046,1.113406449,0.608513513,KIAA0040
ENSG00000142507,1,0.944529374,0.963583855,0.986593751,0.948760379,0.819959512,0.720268465,0.942337019,0.982863204,0.942141173,0.840925254,0.775566821,0.666981147,PSMB6
ENSG00000021826,1,1.075246715,1.03736543,0.917215729,1.068173588,1.625523737,1.493427531,1.063982347,1.097188374,0.930653896,1.198888186,1.629087181,1.548551166,CPS1
ENSG00000174013,1,0.966824544,0.966852382,0.813773018,0.873204664,1.0055006,0.836423666,0.983314584,1.092789069,1.019380107,0.85847976,0.818320659,0.566884182,FBXO45
ENSG00000175727,1,0.944330502,1.181004515,1.261187867,1.058590283,0.917544164,1.061613961,0.954324102,1.310771863,1.34836754,1.238418905,1.437375193,2.305351982,MLXIP
ENSG00000167513,1,1.115931004,1.136104574,0.981858434,0.703268627,0.439442126,0.73227709,1.035955854,1.09595929,0.68074783,0.53867416,0.294538622,0.294926834,CDT1
ENSG00000136878,1,0.87965689,1.006677084,1.135137142,1.09055597,1.395398146,1.507301129,0.822621279,0.822715984,0.840978579,1.036350325,1.236089037,1.791578165,USP20
ENSG00000111247,1,1.07263677,0.934637396,0.85058965,0.822517809,0.600264661,0.482841192,0.985337803,1.026728453,0.920774596,0.92373011,0.520612371,0.253890429,RAD51AP1
ENSG00000121310,1,1.016427894,1.017492103,1.099033687,1.312966369,1.541246699,1.49039433,0.952332839,0.920824552,0.985085493,1.338362607,1.858223152,1.690116731,ECHDC2
ENSG00000174442,1,0.982711758,0.92341549,0.896468777,0.908749754,0.67494107,0.547778379,0.97470763,1.008392738,0.996230057,0.89851044,0.663436006,0.370030457,ZWILCH
ENSG00000151366,1,1.074201875,1.129532617,0.984737659,1.065500075,0.882559197,0.820570772,1.03887964,1.221883459,1.19771406,0.993200525,0.797968133,0.647863781,NDUFC2
ENSG00000101347,1,0.970006277,0.762077711,0.817802647,0.768068559,0.686838014,0.75974796,1.028808226,0.901567133,0.897636582,0.666901885,0.53945062,0.457711032,SAMHD1
ENSG00000134954,1,1.01029274,1.012505412,0.942312071,1.109230017,0.797508818,0.451749174,0.955632167,1.122375584,1.293011821,1.224313931,1.16588472,0.950275757,ETS1
ENSG00000115221,1,1.132502806,1.327493596,4.607193582,4.42968313,2.119890748,1.054123964,1.083331475,1.799997709,7.17184126,9.770209857,15.49690475,22.89497248,ITGB6
ENSG00000103415,1,0.990209471,0.955713665,0.842415553,0.805937999,0.653941167,0.713815513,0.959639618,0.979877295,0.833360191,0.687675947,0.512645271,0.576391504,HMOX2
ENSG00000165699,1,0.95227264,1.031427744,1.150648384,1.174532268,1.454766312,1.953187868,0.970555541,1.004865961,1.151377661,1.262296727,1.552173811,2.07811653,TSC1
ENSG00000103942,1,0.984265876,0.868970352,1.073525785,1.17856607,1.292427548,1.2112064,0.944663846,0.971220198,1.297185891,1.209168318,1.570774709,1.466513865,HOMER2
ENSG00000166797,1,1.005165749,1.098211782,1.03177895,1.075442687,0.919246657,0.874373705,1.082645145,1.166358256,1.152267342,0.909839216,0.65739287,0.605573353,FAM96A
ENSG00000108854,1,1.126899582,0.972321081,1.336867073,1.41513125,1.271620208,0.769844453,1.059356512,1.116588901,1.618466651,1.662688716,1.928053243,1.168899962,SMURF2
ENSG00000129757,1,1.105291024,1.26681117,1.342278806,1.16508335,1.264814393,2.541722796,1.638474761,1.764867539,1.537712412,1.173366317,1.301580029,2.739332534,CDKN1C
ENSG00000109805,1,1.064932702,1.00201579,0.932980005,0.97411184,0.784795827,0.419740844,1.074528071,0.974086723,1.003352766,0.99292968,0.754599596,0.280653469,NCAPG
ENSG00000104356,1,0.93170316,0.904871521,0.848720685,0.718264879,0.562302127,0.646724955,0.890746852,0.843685042,0.833010862,0.635804928,0.446680625,0.461303699,POP1
ENSG00000162545,1,1.024858419,0.98504884,1.093717784,0.896055542,0.648870483,0.806164935,1.010073729,1.015203124,1.138280159,0.927247719,0.702805116,1.05612683,CAMK2N1
ENSG00000125445,1,0.914058925,0.973060829,1.029975351,0.902822573,0.745031668,0.757395582,0.933952638,1.000150072,0.953767883,0.83201576,0.582428288,0.593242309,MRPS7
ENSG00000114346,1,1.094447573,0.938419328,0.823546228,1.055681432,1.014007052,0.599578844,1.053331553,1.045673677,0.969415976,1.092909345,0.984171982,0.529267252,ECT2
ENSG00000179010,1,0.974284346,0.974494084,0.937926282,0.946846852,0.899279545,0.881161288,1.055697049,1.069964617,1.029488343,0.817245344,0.694583052,0.67998039,MRFAP1
ENSG00000179361,1,0.851010997,0.909122269,1.302069838,1.161430523,1.317744876,1.378131905,0.907532909,0.995934165,1.191505582,1.505144579,1.696362246,1.881657421,ARID3B
ENSG00000108774,1,0.958215592,0.969243082,0.885208765,0.903629689,0.750098268,0.781165391,1.038614082,1.026401957,0.977556029,0.783976917,0.701493565,0.670119287,RAB5C
ENSG00000135372,1,0.941408048,0.954874757,0.833697747,0.844141522,0.866159345,0.799996337,0.962261501,0.895368168,0.823104121,0.713500443,0.578177312,0.453918226,NAT10
ENSG00000280987,1,1.099369353,1.093274412,0.913980343,0.675729791,0.773702412,1.038801627,1.148416522,1.008576505,0.786008393,0.592255072,0.472198565,0.398654196,MATR3
ENSG00000183696,1,1.109854183,1.141465366,1.63752385,2.12495469,2.190361581,0.76233423,1.380787962,1.0491714,1.315601979,2.348902293,2.616695748,0.774697961,UPP1
ENSG00000116096,1,0.894579867,0.970955241,0.982821357,0.873420199,0.671380961,0.747900618,0.944628515,1.003749699,0.899765377,0.768019954,0.518564203,0.556128023,SPR
ENSG00000278535,1,0.946466618,0.920716482,1.099157656,0.882563724,0.764133139,0.650250449,0.864124066,0.875079772,1.058983566,0.849940859,0.609423119,0.254144982,DHRS11
ENSG00000167088,1,1.08099818,1.041993175,0.926082046,0.903280267,0.745648333,0.669088011,1.091664959,1.132156136,1.018219695,0.800217094,0.523400534,0.410237637,SNRPD1
ENSG00000032444,1,1.068695398,1.179101633,1.418672377,1.128273221,1.136678491,1.270876493,1.051283538,0.964348978,1.065476019,1.136715124,1.313731955,1.7448397,PNPLA6
ENSG00000166348,1,0.908822805,0.875294962,0.897948201,1.021535212,0.957691066,1.060754288,0.966766251,0.865850421,1.045022936,1.167427835,1.290032352,1.76892497,USP54
ENSG00000129451,1,0.879141556,0.54352778,0.612593251,0.524796486,0.660213595,0.39569515,1.025710161,0.831243143,0.678874216,0.45254335,0.221080949,0.20616172,KLK10
ENSG00000117139,1,1.011801574,0.985978614,1.060765917,1.231030755,1.547261142,1.237010975,1.011790257,1.012219875,1.203687001,1.401396721,1.895792844,1.918553863,KDM5B
ENSG00000179913,1,0.905345292,0.870373301,0.919936108,1.121484253,1.188734811,0.888349464,0.8911965,0.781338714,0.684242741,0.909525262,0.734366057,0.37465641,B3GNT3
ENSG00000001460,1,0.99869834,0.868385956,1.200364817,1.518240119,1.763530709,1.351554383,1.031347258,0.83852359,1.162976261,1.519651401,2.372188342,1.755460785,STPG1
ENSG00000043355,1,0.893647335,0.926006606,0.842147672,0.783491892,0.89945546,0.812220677,0.870924194,0.855179725,0.716340011,0.75021504,0.566750325,0.64907675,ZIC2
ENSG00000107949,1,0.975336242,0.983883647,0.89728962,0.830651235,0.68314811,0.66054013,0.997126302,0.97837384,0.943160625,0.73568237,0.503023184,0.402854373,BCCIP
ENSG00000083223,1,0.968768679,0.866350071,0.979465106,1.118243349,1.207462503,1.22339664,0.96182028,0.858482103,0.909978876,1.214625123,1.383520487,1.939393943,ZCCHC6
ENSG00000183060,1,0.954299903,1.093461061,1.179214652,1.267328415,1.395120608,1.184663245,0.910875487,1.048560217,1.083555957,1.295292786,1.64941947,1.481633679,LYSMD4
ENSG00000198746,1,1.003117569,0.923979281,0.960891686,0.834079575,0.747176892,0.907636527,1.06287137,0.955596436,0.965905029,0.786127883,0.603770849,0.941834948,GPATCH3
ENSG00000107554,1,0.984493698,0.974148511,1.291221521,1.317924923,1.164773394,1.065893027,1.08812566,1.123289157,1.604681422,1.406218046,1.448585464,1.286036862,DNMBP
ENSG00000102977,1,0.831645811,1.096493613,1.463314154,1.075553879,0.742385233,1.111750933,0.812605226,0.848021521,1.068924316,0.851037881,0.656460866,0.90970488,ACD
ENSG00000143850,1,0.902291959,0.856631967,1.104239965,0.931038234,0.49237534,0.514443966,0.898959105,0.827896156,0.908762728,0.97642862,0.637104827,1.124712326,PLEKHA6
ENSG00000143674,1,1.090673709,0.996580673,0.662483064,0.750361125,0.85952107,0.964589668,1.013590304,0.999219954,0.648664546,0.668478363,0.607213846,0.549667058,RP5-862P8.2
ENSG00000100294,1,0.929698474,0.961579192,0.880154558,0.760347463,0.643003617,0.720592014,0.995800544,0.987619298,0.783126643,0.590786618,0.38023233,0.379208591,MCAT
ENSG00000155974,1,1.241725672,1.089307597,0.967331907,1.284546348,1.590491512,1.884279561,1.240677986,1.312886977,1.048567494,1.500455373,1.895210771,2.458940235,GRIP1
ENSG00000242485,1,0.973937567,0.994801204,1.069715014,0.976165404,0.788033688,0.82964363,0.947174191,0.98295797,1.052904546,0.842634901,0.622338276,0.761958883,MRPL20
ENSG00000196715,1,1.053896337,1.037262322,0.873829646,1.054146756,0.861563172,0.849880627,1.061072674,1.244736991,1.051623812,0.964658421,0.679932707,0.583281176,VKORC1L1
ENSG00000142910,1,0.932410545,1.583149433,1.707740989,1.481745556,1.293087126,0.870136327,1.035944457,1.76515715,1.510859123,1.580949294,1.472847593,1.382427114,TINAGL1
ENSG00000117394,1,1.027897333,1.068234488,1.064881706,0.95900524,1.546763967,1.634426845,1.074535158,1.056728231,0.823646018,0.861871651,1.126288579,0.939429893,SLC2A1
ENSG00000151665,1,0.915859333,0.868390966,0.899208706,0.906566678,0.885178049,0.89677871,0.890699168,0.920861259,0.914870713,0.885915081,0.850746521,0.645254197,PIGF
ENSG00000125743,1,0.948415997,0.999079743,1.064247783,0.982410061,0.781053516,0.749804549,1.013332512,1.039937874,1.004520425,0.83491316,0.659004959,0.622481027,SNRPD2
ENSG00000070081,1,1.105937639,1.049486398,1.280109253,1.351851659,1.003694653,0.931252271,1.030679153,0.956562969,1.305095901,1.578437166,1.270009598,1.015741927,NUCB2
ENSG00000163938,1,1.02780392,0.999593291,0.900908613,0.769956269,0.724414996,0.838104808,1.015397603,0.972945291,0.86921031,0.686820933,0.515685609,0.497398909,GNL3
ENSG00000143702,1,1.002937003,0.767611019,1.007612715,1.107612281,1.106160267,0.84084796,0.984908931,0.78306088,1.215038607,1.33846954,1.677023663,1.209406852,CEP170
ENSG00000168237,1,0.867050776,1.079751965,1.09793113,1.428324806,1.029721432,0.36636533,0.891653026,0.847005954,0.855235232,1.353457119,1.129641896,0.270076118,GLYCTK
