,geneID,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,estm,pred
488,MYSM1,0.93759632,0.976952059,1.048657045,1.144811274,1.191840634,1.655548666,0.999901523,0.961261874,1.006682774,1.120040703,1.058539216,1.674310512,activation,2
489,NAV2,1.079942496,1.179613037,1.428762994,1.480916391,2.112160153,2.669938429,1.109969865,1.14942685,1.132697371,1.155662016,1.303079231,0.850399999,activation,2
490,NBPF11,1.116997485,1.120964053,1.225802127,1.389292453,1.707350249,1.96729324,1.120410469,1.080902238,1.300178318,1.608836129,1.424033581,1.622891237,activation,2
491,NBPF12,1.026641082,1.090880514,1.105061427,1.418566422,1.990794112,2.251764993,1.166957637,1.279824229,1.10499191,1.415134635,1.619041842,1.866279111,activation,2
492,NBPF15,0.858909726,0.906193912,0.939786138,1.235425458,1.560804365,1.724528088,0.899471869,0.935556339,1.033278221,1.224766887,1.312891919,1.414046026,activation,2
493,NCK2,0.971662338,1.026383349,1.088692723,1.126983422,1.350158709,1.754974303,0.90499463,0.994615638,1.007458372,1.047794676,0.881869658,0.945229554,activation,2
494,NDE1,0.994799012,1.02461269,1.078838779,1.155052137,1.296078183,1.531279107,1.005231313,0.95444108,1.036589881,0.992893946,1.370154848,1.616011561,activation,2
495,NDEL1,1.066118522,1.074199745,1.28052906,1.318588515,1.418016834,1.684222014,1.205218378,1.108762783,1.367967855,1.308675154,1.263151742,1.375023633,activation,2
496,NDST1,1.064166261,1.11672491,1.291927226,1.307919446,1.337753541,1.85492042,1.010385689,0.988280261,1.085110023,1.230186484,1.287888107,1.148433439,activation,2
497,NECAP2,0.927273285,1.044727918,1.186064725,1.209605828,1.456818542,1.884281164,0.928276461,1.042361786,1.203138868,1.156710548,1.130428423,1.191353262,activation,2
498,NEDD4,1.065774991,1.108437241,1.351282191,1.535935436,1.626280765,1.834648177,1.125619273,1.049149914,1.186951326,1.051264421,1.406654955,1.54247333,activation,2
499,NEK3,1.000344396,1.035904844,1.117992803,1.450614614,1.573522397,2.082610092,1.015272823,1.151623517,1.16098925,1.429516265,1.262333642,1.711710731,activation,2
500,NFE2L1,0.958207599,1.137086043,1.261888573,1.304324264,1.468901027,1.577615634,0.95662215,1.118367239,1.250754351,1.198079406,1.363342416,1.238266327,activation,2
501,NHLRC3,0.847394713,0.926803455,0.98048573,1.444125304,1.72215448,1.777762419,0.951971837,0.974564216,1.061740439,1.336978364,1.533514173,1.819172166,activation,2
502,NIPAL2,1.054937383,1.065164862,1.073233992,1.311870488,1.797503807,1.828136171,0.996794048,1.00807649,1.101402171,1.195350904,1.597809999,1.676124748,activation,2
503,NIPSNAP1,0.871648094,0.975858158,1.047640886,1.048948237,1.171354982,1.575249083,0.946780925,0.869903094,1.211546412,0.874255733,1.359487454,1.746631627,activation,2
504,NIPSNAP3A,0.980660711,1.073858448,1.095270356,1.117075343,1.489023531,1.683432006,0.829416803,1.097208357,1.124906432,0.997267594,1.515132088,1.706739225,activation,2
505,NLGN2,1.024295375,1.081195689,1.512166197,1.824283505,2.251548368,4.720920626,1.090705231,1.095918908,1.359505664,1.330668905,1.52728478,2.573840062,activation,2
506,NOL12,1.137665101,1.250113569,1.288067943,1.408963444,1.498320043,1.695885957,1.149040541,1.526305634,1.685566787,1.743711964,1.805020497,1.81523307,activation,2
507,NPC2,1.172299741,1.409858401,1.476647862,1.609170139,1.668274229,1.922109659,1.124530517,1.261533858,1.07574049,1.477709842,1.523766006,0.841761383,activation,2
508,NPHP3,0.94425284,1.041523424,1.283778803,1.511345324,1.579292982,2.003800266,1.052088811,1.111516554,1.180489037,1.229319235,1.299388987,1.467302076,activation,2
509,NR2C2,1.11677797,1.196311217,1.22010304,1.415318256,1.601276353,1.614573356,1.179013094,1.155582128,1.078339865,1.289729096,1.302146465,1.173067445,activation,2
510,NRBP1,0.970201426,1.026967111,1.040525449,1.135540499,1.141659869,1.570425105,0.953285503,1.044125438,1.050383752,1.071968597,1.040786334,1.222984853,activation,2
511,NRIP1,1.095839956,1.189260286,1.283365801,1.332475121,1.651659185,1.679187177,1.115403966,0.894393659,0.946875129,0.918713459,1.141289556,1.025362972,activation,2
512,NUCB1,0.903726677,0.956839057,1.048232208,1.08166286,1.21964325,1.565709365,1.071807818,0.98617816,1.29961742,1.064575541,1.06656663,1.174528038,activation,2
513,NUCB2,0.956562969,1.015741927,1.030679153,1.270009598,1.305095901,1.578437166,1.049486398,0.931252271,1.105937639,1.003694653,1.280109253,1.351851659,activation,2
514,NUDT14,1.030359319,1.135902987,1.244305002,1.26452246,2.104397218,2.782681979,1.533123732,1.309082892,1.416087243,1.243863165,1.749537966,1.850339235,activation,2
515,NUDT17,1.210288754,1.430011223,1.464365601,1.565245219,1.691108838,2.156884531,1.244438395,1.338224213,1.108591361,1.684719264,1.408258088,2.041811126,activation,2
516,NXPE3,1.079574417,1.224037788,1.326059847,1.373037297,1.496833435,1.790418935,1.144011281,1.123913574,1.040901419,1.087809177,1.493907423,1.077306532,activation,2
517,OBFC1,1.054091845,1.079793345,1.127762436,1.281169329,1.709113301,1.891926851,1.004366874,0.942068167,0.976781396,1.215182359,1.241552846,1.636723073,activation,2
518,OCEL1,1.030751166,1.036184106,1.070816899,1.128706032,1.242233856,2.064193709,1.059858705,1.266863973,1.326498811,1.394025649,1.277233013,1.397085857,activation,2
519,OCIAD2,1.040107489,1.130434083,1.135080446,1.228597746,1.428528371,1.692744813,0.941574875,1.021474138,1.067555496,1.201009127,1.085669583,1.078818981,activation,2
520,ODF2L,0.953922474,0.999723766,1.194144778,1.55867858,1.767693011,2.247546306,0.998192776,1.104575878,1.1788377,1.299034843,1.328348251,1.551767124,activation,2
521,OGFOD3,1.05071546,1.058893289,1.13586042,1.136405703,1.14589956,1.323456056,1.159258141,1.001501998,1.150610367,1.211278855,1.276352828,1.637650212,activation,2
522,OPTN,1.048004743,1.142723454,1.226959889,1.426099947,2.131254488,2.913098813,0.974242463,1.099462931,1.034141795,1.23730532,1.528353543,1.579888545,activation,2
523,OSMR,1.001323,1.076021717,1.370520621,1.950286892,2.165527834,2.713980011,1.080459802,1.103096499,1.285056519,1.467854769,1.160651115,1.664998422,activation,2
524,P4HA2,0.958531783,1.114996801,1.588490584,1.82624128,2.708061819,3.100609562,0.994761624,1.024396795,1.348398658,1.2958083,1.42673036,1.236920427,activation,2
525,PARP3,0.910910952,0.940223183,0.953670922,1.076780018,1.566704319,1.829520744,1.047141724,0.958468057,0.905218979,1.117631045,1.604984139,1.589914248,activation,2
526,PARP6,0.936595434,0.958552169,0.992976552,1.175456403,1.418218722,1.807118766,1.002998989,0.969243946,1.078552188,1.150049945,1.429324115,1.750138974,activation,2
527,PBXIP1,0.984632156,1.012266623,1.363089529,2.246811249,2.955962276,5.860537378,1.208219183,1.160355917,1.538532642,1.812722444,1.74103139,1.913055532,activation,2
528,PCBP4,1.022109297,1.07593719,1.15389544,1.240326973,1.649636608,1.889990402,1.113041152,0.971594037,1.276661989,1.295436328,1.309926307,1.419403558,activation,2
529,PCED1A,0.835660352,0.892431392,0.969581511,1.161710564,1.488629998,1.51684761,1.032931871,1.174080679,0.923594966,1.213983241,1.448670129,1.626589893,activation,2
530,PCGF3,1.05398548,1.075605839,1.082064705,1.167919494,1.22364604,1.560148431,1.086994435,1.161129619,1.090978926,1.025785812,0.936624565,1.116530457,activation,2
531,PCMTD1,0.956980668,1.12963766,1.136095322,1.455894253,1.75993251,1.829962104,0.957658635,1.084247561,1.090380343,1.318842775,1.497757634,1.645358765,activation,2
532,PCMTD2,0.944896354,0.97573336,1.022004662,1.36439158,1.475161204,1.552761502,0.974560898,0.944840223,0.962300249,1.314489336,1.547773502,1.598289559,activation,2
533,PCNX2,0.974209987,1.019290414,1.065946007,1.089711587,1.418102023,1.606748983,1.033889454,0.993266015,1.063411793,1.100007772,1.222844774,1.236602101,activation,2
534,PCNX4,0.96873923,0.985524288,1.182214842,1.416924414,1.572346544,1.598568425,1.010161242,1.013981342,1.116625104,1.351441705,1.48599952,1.55476783,activation,2
535,PDE7A,0.987923546,1.140585484,1.222026346,1.415582866,1.645262405,1.887356825,1.046817353,1.008024311,1.140752837,0.857662615,1.428600898,1.43036368,activation,2
536,PDPN,1.02407673,1.272704111,1.837166738,2.587646415,3.937239756,5.206701395,1.027137221,1.18692159,1.481057253,1.868027199,1.461476087,1.05632838,activation,2
537,PDXK,1.00834507,1.463667908,1.483094798,1.605132415,1.734717601,2.031280249,0.96628185,1.036772751,1.202446345,1.387647743,1.615218459,1.042347182,activation,2
538,PDZK1IP1,1.174938859,1.232865925,1.382044619,1.453046777,1.68188745,2.345964671,1.083258631,1.208718611,1.490286502,1.228776839,2.339430329,2.333534395,activation,2
539,PEX12,0.970216488,1.049181109,1.133699519,1.368193841,1.548241885,1.672913462,1.132795319,0.976126308,1.272438044,1.372230859,1.52759186,1.894675744,activation,2
540,PFKFB3,0.979209072,1.067391255,1.118807608,1.154246449,1.226845123,1.699799314,0.972574611,0.958048447,1.012142188,1.12226531,0.946919415,1.271638313,activation,2
541,PGAP3,0.971598842,1.009242449,1.015980848,1.223231521,1.689982823,2.11954576,1.33225809,1.271417133,1.230296324,1.165842188,1.419508217,1.903993581,activation,2
542,PGBD1,0.959985745,0.966274889,1.393795868,1.4258305,1.805002859,2.142095287,0.962860954,0.90730093,1.08005845,1.149019778,1.014571854,1.137920263,activation,2
543,PGBD2,0.809139851,0.91789618,1.064904084,1.070380253,1.098455531,1.559677388,1.11668712,0.984801268,1.075407175,1.159062086,1.02636626,1.814787789,activation,2
544,PGLS,0.996538623,1.016119092,1.019391039,1.270265396,1.570053398,1.967854995,0.982368854,1.128472431,1.076673935,1.343201173,1.544639865,1.685736622,activation,2
545,PGM3,0.989607629,1.242790994,1.394034683,1.58878602,2.207089902,2.37119507,1.002820351,1.163449258,1.156219249,1.233063521,1.333854666,1.468032246,activation,2
546,PHF1,0.880041598,0.966124506,1.213399142,1.406199365,1.532270704,1.854060101,1.101954171,1.012337429,1.423281208,1.271989327,1.173738403,1.204250205,activation,2
547,PHF11,0.936581672,1.046105871,1.114215344,1.607769129,2.030082104,2.214877723,1.011334929,1.015495879,1.023956766,1.363131255,1.683922433,1.611253567,activation,2
548,PHF20L1,0.969477263,0.995559717,1.087758315,1.372764893,1.424712829,1.589206908,0.945999313,1.027252143,1.089372572,1.220255139,1.41917381,1.454535549,activation,2
549,PHKA2,0.98936647,1.065851288,1.203707414,1.263081133,1.345342332,1.625843643,1.043203242,1.183660215,1.363851327,1.245835766,1.250464184,1.515423052,activation,2
550,PHKB,1.020198893,1.061582467,1.080534165,1.217430725,1.475148588,1.522639541,0.896268348,0.975703544,1.025687768,1.143310906,1.360429819,1.388789873,activation,2
551,PHLDA3,1.090765536,1.198605295,1.246712211,1.286208744,1.30604276,1.669183814,1.03539918,1.236392891,1.143782073,1.302972787,1.516802764,1.344070048,activation,2
552,PI4K2A,0.974551261,1.16308181,1.461526207,1.57866875,1.647860382,1.671830462,1.060700959,1.214596823,1.2909039,1.176859442,1.509076676,1.119091954,activation,2
553,PIAS3,0.812075164,0.918360127,1.012525083,1.054141859,1.185851115,1.695240229,0.872867042,0.913485917,0.989290067,1.063940307,1.020997348,1.426026727,activation,2
554,PIGQ,0.901493722,1.054483854,1.136663871,1.334307678,1.36154153,2.003561771,1.025054771,1.314552725,0.985889814,1.267514429,1.086078439,1.344201496,activation,2
555,PIK3CD,1.118109485,1.401410541,2.319765172,3.023176178,4.781081173,5.398199056,1.17007734,1.243693565,1.898451073,2.079430569,1.916090479,2.256574312,activation,2
556,PILRB,1.024984197,1.083414192,1.296160359,1.43140286,1.520340322,1.641851657,0.962655228,1.300729843,1.475593086,1.21728886,1.479299662,1.534741523,activation,2
557,PINK1,0.875515622,0.956914881,0.973750055,1.112477541,1.339784938,2.169350671,0.900045082,0.845672065,0.99959233,1.043489372,1.122567608,1.167390856,activation,2
558,PITPNM2,0.974286009,1.074766565,1.353351408,1.371550424,1.693615331,2.079209145,1.172971369,0.9700879,1.450358054,1.244223815,1.083834502,1.244469186,activation,2
559,PITPNM3,0.940659541,1.066856858,1.616111608,1.826404852,2.687693237,2.78399579,0.962203849,0.986238361,1.462254295,1.390432105,1.661676484,1.432766188,activation,2
560,PKD1,0.948098976,0.962352824,1.030910113,1.515075306,2.112679949,2.17461879,0.962531787,1.127546814,1.509706219,1.583433478,1.538075099,2.001804013,activation,2
561,PLA2R1,0.965778738,1.087409524,1.59894636,1.821583105,2.325742877,2.746669651,1.048908306,1.07812104,1.824552952,1.626337483,1.982241989,2.116340473,activation,2
562,PLD2,0.950811004,0.979245891,1.379639521,1.41349547,1.576180615,2.489899574,1.029407317,1.022086145,1.492358765,1.292865745,1.295473167,1.718465835,activation,2
563,PLD3,0.964900976,0.997982814,1.062623391,1.170689851,1.701930352,3.354630431,1.103282327,1.290947298,1.027034772,1.207792428,1.677631037,2.601288415,activation,2
564,PLEKHA1,1.086322744,1.614341594,1.690166598,1.864359817,2.130578552,3.097351187,1.055530949,1.206840087,1.261570572,1.196163505,1.079107213,1.121383797,activation,2
565,PLEKHA8,0.978747659,0.995194746,1.503550404,1.761113454,1.809614287,1.989825271,0.952927175,1.02035904,1.421643415,1.718939289,1.62648538,1.818216381,activation,2
566,PLK3,1.018939472,1.286367356,1.383243837,1.420020348,1.468290529,1.555743731,0.963855044,1.686162766,1.486790268,1.467616529,1.195487367,1.039129447,activation,2
567,PLPP1,1.055935658,1.070159722,1.095965328,1.281361607,1.610377716,2.046610409,1.181268132,1.066835468,1.061354668,1.027432243,1.270646245,1.3756156,activation,2
568,PLPP5,0.970818516,1.171338365,1.554749478,1.614170447,2.064956176,2.074564658,1.055626554,1.148693643,1.559135043,1.575638962,1.379094829,1.686338129,activation,2
569,PLPP6,0.968764822,0.971507755,1.018331354,1.377651684,1.377821876,1.430151173,0.998744194,1.099278789,1.018140025,1.347421553,1.567712919,1.25794938,activation,2
570,PLPPR2,1.033595542,1.035716646,1.101444388,1.120292091,1.191190265,1.567445388,1.115717718,0.968416862,1.27515508,1.085984553,1.208014265,1.470120899,activation,2
571,PLXDC2,1.070888399,1.073866108,1.103851419,1.617515548,2.321945635,2.627693679,1.090943442,1.072311462,1.147721098,1.496757888,1.734462052,1.235442363,activation,2
572,PLXNA2,1.005839024,1.044011074,1.317627358,1.505855124,1.546533559,1.919876641,1.064803481,1.053080412,0.917148548,1.269899564,1.418269256,1.226875281,activation,2
573,PLXNB1,0.917931673,0.964602471,1.114308414,1.169576443,1.319807468,2.097054591,1.041575645,0.969510826,1.406375842,1.116148775,1.092196447,1.460000866,activation,2
574,PLXNB2,0.896407149,0.92958647,0.974676393,1.125718016,1.414971164,1.918964147,1.087248196,0.9162935,1.362435098,1.098953343,1.204133538,1.241018588,activation,2
575,PNISR,0.992782899,0.993732002,1.119329277,1.438043814,1.603915124,1.605289709,1.070183199,1.039257729,1.182704877,1.339749425,1.606037093,1.459764021,activation,2
576,PNMA1,1.041080711,1.750787545,1.757190218,1.826535629,2.101722549,3.058607889,0.936394492,1.437563185,1.384343637,1.370743188,1.227723263,1.358259099,activation,2
577,PNPLA6,0.964348978,1.051283538,1.065476019,1.136715124,1.313731955,1.7448397,1.179101633,1.068695398,1.418672377,1.128273221,1.136678491,1.270876493,activation,2
578,PNRC2,1.230621553,1.241916634,1.40882507,1.469380709,1.495536459,1.513282499,1.268936554,1.191785349,1.190868266,1.360779669,1.272002714,1.304118875,activation,2
579,POGZ,0.889372644,0.97078644,1.2750167,1.446659216,1.748896447,1.754409444,0.919778256,1.026508379,1.224896388,1.350664022,1.445805017,1.436155864,activation,2
580,POMT2,1.019852856,1.042608311,1.137085182,1.233789633,1.367640234,1.643974676,1.038890222,1.193000145,1.235417207,1.129126219,1.031620116,0.957921597,activation,2
581,PORCN,1.132090148,1.140764005,1.360768088,1.428722901,1.888616065,2.428186205,1.100148607,1.126544771,1.545825555,1.297778471,1.474298642,1.567612714,activation,2
582,PPFIBP1,1.01028112,1.055394448,1.249270602,1.418010566,1.603870413,1.791556797,0.88535966,1.082650001,1.019361371,1.139036929,1.103105161,1.409673218,activation,2
583,PPP1R13L,1.023059214,1.500303641,2.010546555,2.482377655,2.932006178,3.595176605,0.945006087,1.301905647,2.029154209,1.986621493,1.496742516,2.041236441,activation,2
584,PQLC3,0.864869955,1.054306876,1.169897342,1.233524985,1.562765474,2.081255602,0.981424903,1.010087463,1.078171223,0.916888102,1.258954624,1.277494842,activation,2
585,PRDM2,1.060543597,1.136532973,1.286502213,1.326062036,1.455656797,1.70795078,1.136781714,1.132048201,1.14395661,1.116665427,1.171393322,1.279028751,activation,2
586,PRKAB2,0.984091543,1.219303415,1.649848204,1.743510652,1.979241387,2.076136863,1.045334798,1.176232052,1.449078251,1.522030559,1.129240954,1.503300279,activation,2
587,PRKCA,0.900889983,1.016363169,1.114790457,1.390797584,1.584443694,2.050196618,0.835190941,0.994969413,1.030406376,1.182417174,1.167378434,1.076846881,activation,2
588,PRKCDBP,1.004349557,1.017955734,1.03720298,1.07645181,1.099670388,1.665347142,1.238070796,1.109107664,1.097697347,1.27654894,1.063490167,0.862741057,activation,2
589,PRMT2,0.877539602,1.007700384,1.017379579,1.211713375,1.473349236,2.029148126,0.871011911,1.042590618,1.005419871,1.224920817,1.243423198,1.491206343,activation,2
590,PRPF3,0.9119675,0.955139398,1.034882661,1.081210113,1.32710819,1.663237241,1.033846203,1.009892397,1.078416588,1.12079318,1.316174927,1.681562089,activation,2
591,PRRG2,1.004619083,1.018286891,1.093902066,1.103988276,1.512234292,1.812554344,1.166496818,1.100326517,1.010927047,0.918711223,1.550445031,1.520014618,activation,2
592,PRSS12,0.989498038,1.045615553,1.165143214,1.359913853,1.79303542,1.820195311,1.001565103,1.099239237,1.154382017,1.303636628,1.474308517,1.322573116,activation,2
593,PRSS8,0.990036227,1.013515679,1.19612211,1.694586447,2.188196605,3.130967955,1.106325279,0.895886878,1.539127344,1.757536794,2.24826309,2.118508803,activation,2
594,PSAP,0.951035113,0.962095612,1.045684234,1.088331717,1.280566268,1.681553253,1.055160649,1.034141254,1.147069267,1.021592416,1.146362599,1.300970848,activation,2
595,PTBP2,1.054889674,1.080244327,1.229609504,1.389803537,1.409245772,1.591154731,1.111327601,1.136058131,1.092472665,1.359066745,1.407044598,1.338151135,activation,2
596,PTK2,1.07014675,1.070187997,1.074834258,1.099976264,1.191896081,1.607022168,1.034667211,1.082487652,0.950451976,0.903573928,0.999228359,0.950706466,activation,2
597,PTK2B,0.911122033,0.931658207,1.166655523,1.930768841,2.128156457,2.373496316,0.935525234,0.975081837,1.38026814,1.515569282,1.311886431,1.113945853,activation,2
598,PTK7,0.838880415,0.945836084,1.070132289,1.21193574,1.378804244,1.719005689,0.995039703,0.97309116,1.245942986,1.156627028,1.00713071,1.049746766,activation,2
599,PTPN12,1.065194756,1.0653277,1.075889978,1.156092732,1.280451564,1.611944811,0.998778527,0.917498365,1.115924882,0.994972271,1.169067545,1.376224493,activation,2
600,PTPN21,0.926779146,1.009256002,1.197193472,1.452954815,1.707910046,2.005038305,0.922065353,1.077852497,1.092396913,1.248231024,1.145438723,1.046872873,activation,2
601,PTPRF,0.978429428,1.034451417,1.049019438,1.179250709,1.491785169,1.966135681,1.039225345,1.006231693,1.199438079,1.136395517,1.063341754,1.089382713,activation,2
602,PURA,0.995529236,1.292895909,1.45233352,1.482145309,1.502671914,1.621340982,1.107035175,1.228676216,1.41325793,1.547182702,1.534899105,1.597067173,activation,2
603,PURB,1.070406796,1.405340563,1.426655524,1.471504858,1.556328083,1.59262711,1.049655598,1.25938887,1.65708124,1.34445763,1.497094331,1.591098373,activation,2
604,PYGL,0.988309747,1.312586605,1.530256971,1.604671771,1.707846307,1.872602445,0.992051196,1.092344463,1.231849335,1.080400736,1.502593353,0.989043674,activation,2
605,QSOX1,0.965737802,1.001195795,1.036460955,1.039118402,1.350914898,1.759897955,1.075985976,1.191706677,1.045721765,0.995842403,1.321572179,1.400255629,activation,2
606,R3HDM2,0.971868904,0.989047347,0.989703785,1.391099572,1.868210788,2.031786415,0.97480619,0.994430802,1.028080562,1.450449612,1.794057647,1.95063224,activation,2
607,RAB11B,1.046835986,1.072988456,1.086585668,1.131330097,1.156154061,1.558463838,1.144256449,1.305885875,0.974906184,1.215824487,1.196590044,1.265563963,activation,2
608,RAB31,1.165565635,1.249048225,1.577568528,1.759999921,2.184348061,2.26061156,1.0781954,1.21852648,0.98815779,1.6137858,1.603202582,1.208356257,activation,2
609,RAB5B,0.956132401,1.037572141,1.239164009,1.303408899,1.358231083,1.68255828,0.899852853,0.925136279,1.221578898,1.137725414,1.209549488,1.338248047,activation,2
610,RAC2,0.902603627,0.945593134,0.990202044,1.022952893,1.604420974,2.109437804,0.882211886,0.934270215,1.083840775,1.07337279,1.070481195,1.059640481,activation,2
611,RAET1G,0.951764491,0.953541636,1.172879851,1.389038813,1.537221285,1.562205253,1.079575393,0.994911946,1.275345446,1.333521544,1.330525752,1.09355847,activation,2
612,RANBP17,1.09598115,1.190215437,1.358529581,1.393226196,1.543082561,1.701568908,1.190194748,1.150033232,1.244661861,1.390029753,1.346142001,1.790108199,activation,2
613,RAP1GAP2,0.983795252,1.040821805,1.134715091,1.383298268,1.417475442,1.797193534,1.091140518,1.057472564,1.218953983,0.897703267,1.317408652,1.279216025,activation,2
614,RASAL2,1.065874316,1.075739842,1.201644446,1.34541069,1.459501698,1.71292651,0.976600118,1.112972821,1.306075167,1.251948355,0.963136389,1.10951468,activation,2
615,RASEF,1.013820116,1.120738463,1.202251657,1.398383832,1.40946476,1.872568657,1.052715511,1.079902504,1.020848615,1.091418688,1.194905539,0.95165791,activation,2
616,RASSF8,1.122706147,1.152098954,1.31083926,1.346893277,1.354418456,2.078182278,1.109785557,1.117221964,1.054998932,0.934151531,1.11998904,1.017167152,activation,2
617,RBM33,1.169268656,1.188609852,1.273048258,1.425789178,1.590363018,1.627572257,1.250537673,1.207744601,1.293211055,1.407925934,1.533457921,1.577499951,activation,2
618,RBM39,0.988505253,1.017520379,1.059920942,1.367790941,1.916202355,1.940024408,1.077659723,1.058717779,1.133214794,1.280382419,1.692624718,1.739248247,activation,2
619,RBM4,1.346761264,1.727381723,1.738221993,2.010704657,2.070655315,2.104305489,1.627953339,1.786119364,1.871800556,2.008986458,1.861454823,1.895610822,activation,2
620,RBM5,0.948152226,1.014385493,1.404111967,1.451562383,1.513340785,1.642582418,1.021693996,1.12934011,1.398130539,1.412142587,1.354827714,1.457098963,activation,2
621,RCAN3,1.041894907,1.331299372,1.376395581,1.400897687,1.622925078,1.900112186,1.026473517,1.074191585,1.145592899,0.988444213,1.180660702,1.139509383,activation,2
622,RCBTB1,0.92010798,0.94472899,0.94595691,1.002503295,1.118391959,1.631284771,0.922380144,1.029478494,0.882558915,0.96690184,0.980905749,1.283474548,activation,2
623,RCBTB2,1.021925495,1.025474388,1.153134383,1.196994149,1.73618496,2.458261501,1.004031378,0.954343542,1.09693478,1.027952117,1.358367268,2.178367546,activation,2
624,RCOR3,0.988937949,1.049597525,1.147767155,1.218921508,1.555314141,1.673102585,1.046670386,1.054314593,1.040652583,1.069128723,1.276384998,1.433947468,activation,2
625,RFFL,1.093137655,1.338833712,1.359848512,1.815744279,1.820113332,2.016892218,1.094994821,0.876251874,1.078471958,1.386276776,1.300382607,1.310537698,activation,2
626,RGP1,0.908409265,0.930122444,1.220476801,1.282719674,1.434003519,1.687158682,0.90400767,0.850892157,1.25905641,1.300239523,1.334389413,1.506748793,activation,2
627,RGS12,0.983755178,1.131294219,1.177707884,1.632548709,2.18501356,3.012186953,1.046327157,1.190464752,1.574871979,1.519772853,1.670322248,2.041636673,activation,2
628,RHBDF1,1.053534402,1.121080653,1.694752782,1.87967386,2.571072131,3.498430414,1.195982759,1.301742191,1.831151786,1.79699952,1.499158955,1.424209262,activation,2
629,RHOBTB3,1.12340117,1.245320001,1.433720973,1.510345653,1.569043239,1.784295228,1.068156831,0.948169189,1.172138393,1.3037921,1.329809591,0.986414825,activation,2
630,RHOC,0.961505354,1.036333251,1.265541121,1.275459015,1.472598314,1.749490863,0.863422801,1.173959993,1.310896306,1.31355144,1.105394078,0.986025753,activation,2
631,RICTOR,1.214808846,1.2288931,1.274359769,1.447390587,1.522092428,1.621360804,1.252637827,1.075283344,1.208850843,1.227912045,1.2315877,1.366180012,activation,2
632,RIOK3,1.094738551,1.119646926,1.180517007,1.335391587,1.747165254,1.759782156,0.983286434,1.102450912,1.06640403,1.178902197,1.520730642,1.314136202,activation,2
633,RIT1,0.921617157,1.128733824,1.212407686,1.297433473,1.378063974,1.64774484,0.958064795,1.058348052,1.090141982,1.086175205,1.087051439,1.08859699,activation,2
634,RNF170,0.903451332,1.000980303,1.166628778,1.454000011,1.55892812,1.747116273,0.963676989,0.922079552,1.058902804,1.351626,1.49460847,1.664269017,activation,2
635,RNF19A,1.128817804,1.151059772,1.318859968,1.402101351,1.688950329,1.763275902,1.125151848,1.073159679,1.136984816,1.272262168,1.209172571,1.453315034,activation,2
636,RNF19B,1.15309651,1.153120554,1.187900168,1.254536023,1.400856426,1.949312435,0.943446562,1.08231896,1.080501547,0.826736599,1.037166656,1.461546099,activation,2
637,RNF213,0.865408629,0.962316525,1.04310222,1.432297493,1.975338552,2.393695303,0.92832316,0.92757196,0.999832812,1.162086809,1.425730247,1.574188092,activation,2
638,RNF215,0.875902011,0.936271095,1.238083213,1.698060769,2.209329111,2.817125516,1.009026383,0.99153002,1.487767366,1.66827037,1.7956492,1.964387015,activation,2
639,RNF217,0.962752812,1.059779926,1.270383165,1.431726034,1.486301623,1.677073143,1.00172892,0.873367575,0.976403914,1.237564807,1.289173912,1.045082802,activation,2
640,RNF38,1.075406659,1.253694108,1.264573614,1.336687564,1.343064774,1.561947556,1.06768867,1.282766871,1.040161358,1.18554615,1.15361502,1.288449281,activation,2
641,RNPC3,1.115554537,1.245414904,1.446550283,1.763336675,1.862615237,2.530271695,1.222336813,1.422684402,1.542782128,1.768238968,1.823837052,2.309926321,activation,2
642,RNPEPL1,0.918686751,0.955036528,0.970095579,0.987214043,1.127399557,1.673502314,1.275834055,0.871999326,1.053524824,1.09724481,1.032385006,1.186868188,activation,2
643,ROS1,0.945299297,1.068750413,1.733990088,2.272341078,3.147093871,4.994675475,0.915222462,0.983529967,1.454784066,1.738802229,1.658669145,1.265553685,activation,2
644,RPGR,1.070874447,1.073267357,1.30923823,1.350619798,1.526070889,1.715026189,0.879136549,1.204741503,1.040990968,1.313463575,1.160744926,1.043234321,activation,2
645,RRAGB,0.906291371,0.934349156,0.948147052,1.039123099,1.06158003,1.624112813,0.923596155,0.943308461,0.928420755,1.120452141,0.978043048,1.439866528,activation,2
646,RRNAD1,0.889064814,0.893275799,0.943136572,1.255774617,1.865740507,2.29750422,0.920864352,1.15265848,1.062324899,1.284857848,1.762011466,2.055456894,activation,2
647,RSPH3,1.064137258,1.209160953,1.222984801,1.571246671,2.35466355,2.519936846,1.107427974,1.005386659,1.000530236,1.447200249,2.329657286,1.955235876,activation,2
648,RSRP1,1.032500666,1.297979012,2.164381728,2.631801405,3.06557466,3.255624281,1.192690953,1.51063914,2.39928875,2.39032579,2.472043551,2.711604321,activation,2
649,RTN2,0.976257238,1.165177669,1.605699623,2.207839207,3.910833193,6.282822718,0.918391623,1.129006299,1.700611306,1.878050286,1.850475042,2.390044383,activation,2
650,RUFY2,1.019881918,1.058961757,1.269432906,1.452104227,1.502189749,1.621445527,1.072361821,1.052570742,1.207302008,1.269241005,1.389498355,1.470685184,activation,2
